"Host","Parasitoid","Temp","Rep","Individuals","HPD","Ptoid"
"PSA","M",28,3,40,"D",
"PSA","M",28,3,41,"D",
"PSA","M",28,3,42,"D",
"PSA","M",28,3,43,"D",
"PSA","M",28,3,44,"D",
"PSA","M",28,3,45,"D",
"PSA","M",28,3,46,"D",
"PSA","M",28,3,47,"D",
"PSA","M",28,3,48,"D",
"PSA","M",28,3,49,"D",
"PSA","M",28,3,50,"D",
"PSA","M",28,4,1,"H",
"PSA","M",28,4,2,"H",
"PSA","M",28,4,3,"H",
"PSA","M",28,4,4,"H",
"PSA","M",28,4,5,"H",
"PSA","M",28,4,6,"H",
"PSA","M",28,4,7,"H",
"PSA","M",28,4,8,"H",
"PSA","M",28,4,9,"H",
"PSA","M",28,4,10,"H",
"PSA","M",28,4,11,"H",
"PSA","M",28,4,12,"H",
"PSA","M",28,4,13,"H",
"PSA","M",28,4,14,"H",
"PSA","M",28,4,15,"H",
"PSA","M",28,4,16,"H",
"PSA","M",28,4,17,"H",
"PSA","M",28,4,18,"H",
"PSA","M",28,4,19,"H",
"PSA","M",28,4,20,"H",
"PSA","M",28,4,21,"H",
"PSA","M",28,4,22,"H",
"PSA","M",28,4,23,"H",
"PSA","M",28,4,24,"H",
"PSA","M",28,4,25,"H",
"PSA","M",28,4,26,"H",
"PSA","M",28,4,27,"H",
"PSA","M",28,4,28,"H",
"PSA","M",28,4,29,"H",
"PSA","M",28,4,30,"H",
"PSA","M",28,4,31,"H",
"PSA","M",28,4,32,"H",
"PSA","M",28,4,33,"H",
"PSA","M",28,4,34,"H",
"PSA","M",28,4,35,"H",
"PSA","M",28,4,36,"D",
"PSA","M",28,4,37,"D",
"PSA","M",28,4,38,"D",
"PSA","M",28,4,39,"D",
"PSA","M",28,4,40,"D",
"PSA","M",28,4,41,"D",
"PSA","M",28,4,42,"D",
"PSA","M",28,4,43,"D",
"PSA","M",28,4,44,"D",
"PSA","M",28,4,45,"D",
"PSA","M",28,4,46,"D",
"PSA","M",28,4,47,"D",
"PSA","M",28,4,48,"D",
"PSA","M",28,4,49,"D",
"PSA","M",28,4,50,"D",
"PSA","M",28,5,1,"H",
"PSA","M",28,5,2,"H",
"PSA","M",28,5,3,"H",
"PSA","M",28,5,4,"H",
"PSA","M",28,5,5,"H",
"PSA","M",28,5,6,"H",
"PSA","M",28,5,7,"H",
"PSA","M",28,5,8,"H",
"PSA","M",28,5,9,"H",
"PSA","M",28,5,10,"H",
"PSA","M",28,5,11,"H",
"PSA","M",28,5,12,"H",
"PSA","M",28,5,13,"H",
"PSA","M",28,5,14,"H",
"PSA","M",28,5,15,"H",
"PSA","M",28,5,16,"H",
"PSA","M",28,5,17,"H",
"PSA","M",28,5,18,"H",
"PSA","M",28,5,19,"H",
"PSA","M",28,5,20,"H",
"PSA","M",28,5,21,"H",
"PSA","M",28,5,22,"H",
"PSA","M",28,5,23,"H",
"PSA","M",28,5,24,"H",
"PSA","M",28,5,25,"H",
"PSA","M",28,5,26,"H",
"PSA","M",28,5,27,"H",
"PSA","M",28,5,28,"H",
"PSA","M",28,5,29,"H",
"PSA","M",28,5,30,"H",
"PSA","M",28,5,31,"H",
"PSA","M",28,5,32,"H",
"PSA","M",28,5,33,"H",
"PSA","M",28,5,34,"D",
"PSA","M",28,5,35,"D",
"PSA","M",28,5,36,"D",
"PSA","M",28,5,37,"D",
"PSA","M",28,5,38,"D",
"PSA","M",28,5,39,"D",
"PSA","M",28,5,40,"D",
"PSA","M",28,5,41,"D",
"PSA","M",28,5,42,"D",
"PSA","M",28,5,43,"D",
"PSA","M",28,5,44,"D",
"PSA","M",28,5,45,"D",
"PSA","M",28,5,46,"D",
"PSA","M",28,5,47,"D",
"PSA","M",28,5,48,"D",
"PSA","M",28,5,49,"D",
"PSA","M",28,5,50,"D",
"PSA","M",28,6,1,"H",
"PSA","M",28,6,2,"H",
"PSA","M",28,6,3,"H",
"PSA","M",28,6,4,"H",
"PSA","M",28,6,5,"H",
"PSA","M",28,6,6,"H",
"PSA","M",28,6,7,"H",
"PSA","M",28,6,8,"H",
"PSA","M",28,6,9,"H",
"PSA","M",28,6,10,"H",
"PSA","M",28,6,11,"H",
"PSA","M",28,6,12,"H",
"PSA","M",28,6,13,"H",
"PSA","M",28,6,14,"H",
"PSA","M",28,6,15,"H",
"PSA","M",28,6,16,"H",
"PSA","M",28,6,17,"H",
"PSA","M",28,6,18,"H",
"PSA","M",28,6,19,"H",
"PSA","M",28,6,20,"H",
"PSA","M",28,6,21,"H",
"PSA","M",28,6,22,"D",
"PSA","M",28,6,23,"D",
"PSA","M",28,6,24,"D",
"PSA","M",28,6,25,"D",
"PSA","M",28,6,26,"D",
"PSA","M",28,6,27,"D",
"PSA","M",28,6,28,"D",
"PSA","M",28,6,29,"D",
"PSA","M",28,6,30,"D",
"PSA","M",28,6,31,"D",
"PSA","M",28,6,32,"D",
"PSA","M",28,6,33,"D",
"PSA","M",28,6,34,"D",
"PSA","M",28,6,35,"D",
"PSA","M",28,6,36,"D",
"PSA","M",28,6,37,"D",
"PSA","M",28,6,38,"D",
"PSA","M",28,6,39,"D",
"PSA","M",28,6,40,"D",
"PSA","M",28,6,41,"D",
"PSA","M",28,6,42,"D",
"PSA","M",28,6,43,"D",
"PSA","M",28,6,44,"D",
"PSA","M",28,6,45,"D",
"PSA","M",28,6,46,"D",
"PSA","M",28,6,47,"D",
"PSA","M",28,6,48,"D",
"PSA","M",28,6,49,"D",
"PSA","M",28,6,50,"D",
"PSA","M",28,7,1,"H",
"PSA","M",28,7,2,"H",
"PSA","M",28,7,3,"H",
"PSA","M",28,7,4,"H",
"PSA","M",28,7,5,"H",
"PSA","M",28,7,6,"H",
"PSA","M",28,7,7,"H",
"PSA","M",28,7,8,"H",
"PSA","M",28,7,9,"H",
"PSA","M",28,7,10,"H",
"PSA","M",28,7,11,"H",
"PSA","M",28,7,12,"H",
"PSA","M",28,7,13,"H",
"PSA","M",28,7,14,"H",
"PSA","M",28,7,15,"H",
"PSA","M",28,7,16,"H",
"PSA","M",28,7,17,"H",
"PSA","M",28,7,18,"H",
"PSA","M",28,7,19,"H",
"PSA","M",28,7,20,"H",
"PSA","M",28,7,21,"H",
"PSA","M",28,7,22,"H",
"PSA","M",28,7,23,"H",
"PSA","M",28,7,24,"H",
"PSA","M",28,7,25,"H",
"PSA","M",28,7,26,"H",
"PSA","M",28,7,27,"D",
"PSA","M",28,7,28,"D",
"PSA","M",28,7,29,"D",
"PSA","M",28,7,30,"D",
"PSA","M",28,7,31,"D",
"PSA","M",28,7,32,"D",
"PSA","M",28,7,33,"D",
"PSA","M",28,7,34,"D",
"PSA","M",28,7,35,"D",
"PSA","M",28,7,36,"D",
"PSA","M",28,7,37,"D",
"PSA","M",28,7,38,"D",
"PSA","M",28,7,39,"D",
"PSA","M",28,7,40,"D",
"PSA","M",28,7,41,"D",
"PSA","M",28,7,42,"D",
"PSA","M",28,7,43,"D",
"PSA","M",28,7,44,"D",
"PSA","M",28,7,45,"D",
"PSA","M",28,7,46,"D",
"PSA","M",28,7,47,"D",
"PSA","M",28,7,48,"D",
"PSA","M",28,7,49,"D",
"PSA","M",28,7,50,"D",
"PSA","M",28,8,1,"H",
"PSA","M",28,8,2,"H",
"PSA","M",28,8,3,"H",
"PSA","M",28,8,4,"H",
"PSA","M",28,8,5,"H",
"PSA","M",28,8,6,"H",
"PSA","M",28,8,7,"H",
"PSA","M",28,8,8,"H",
"PSA","M",28,8,9,"H",
"PSA","M",28,8,10,"H",
"PSA","M",28,8,11,"H",
"PSA","M",28,8,12,"H",
"PSA","M",28,8,13,"H",
"PSA","M",28,8,14,"H",
"PSA","M",28,8,15,"H",
"PSA","M",28,8,16,"H",
"PSA","M",28,8,17,"H",
"PSA","M",28,8,18,"H",
"PSA","M",28,8,19,"H",
"PSA","M",28,8,20,"H",
"PSA","M",28,8,21,"H",
"PSA","M",28,8,22,"H",
"PSA","M",28,8,23,"H",
"PSA","M",28,8,24,"H",
"PSA","M",28,8,25,"H",
"PSA","M",28,8,26,"H",
"PSA","M",28,8,27,"H",
"PSA","M",28,8,28,"H",
"PSA","M",28,8,29,"H",
"PSA","M",28,8,30,"H",
"PSA","M",28,8,31,"H",
"PSA","M",28,8,32,"H",
"PSA","M",28,8,33,"H",
"PSA","M",28,8,34,"H",
"PSA","M",28,8,35,"D",
"PSA","M",28,8,36,"D",
"PSA","M",28,8,37,"D",
"PSA","M",28,8,38,"D",
"PSA","M",28,8,39,"D",
"PSA","M",28,8,40,"D",
"PSA","M",28,8,41,"D",
"PSA","M",28,8,42,"D",
"PSA","M",28,8,43,"D",
"PSA","M",28,8,44,"D",
"PSA","M",28,8,45,"D",
"PSA","M",28,8,46,"D",
"PSA","M",28,8,47,"D",
"PSA","M",28,8,48,"D",
"PSA","M",28,8,49,"D",
"PSA","M",28,8,50,"D",
"PSA","M",28,9,1,"H",
"PSA","M",28,9,2,"H",
"PSA","M",28,9,3,"H",
"PSA","M",28,9,4,"H",
"PSA","M",28,9,5,"H",
"PSA","M",28,9,6,"H",
"PSA","M",28,9,7,"H",
"PSA","M",28,9,8,"H",
"PSA","M",28,9,9,"H",
"PSA","M",28,9,10,"H",
"PSA","M",28,9,11,"H",
"PSA","M",28,9,12,"H",
"PSA","M",28,9,13,"H",
"PSA","M",28,9,14,"H",
"PSA","M",28,9,15,"H",
"PSA","M",28,9,16,"H",
"PSA","M",28,9,17,"H",
"PSA","M",28,9,18,"H",
"PSA","M",28,9,19,"H",
"PSA","M",28,9,20,"H",
"PSA","M",28,9,21,"H",
"PSA","M",28,9,22,"H",
"PSA","M",28,9,23,"H",
"PSA","M",28,9,24,"H",
"PSA","M",28,9,25,"H",
"PSA","M",28,9,26,"H",
"PSA","M",28,9,27,"H",
"PSA","M",28,9,28,"P","MG"
"PSA","M",28,9,29,"P","MG"
"PSA","M",28,9,30,"D",
"PSA","M",28,9,31,"D",
"PSA","M",28,9,32,"D",
"PSA","M",28,9,33,"D",
"PSA","M",28,9,34,"D",
"PSA","M",28,9,35,"D",
"PSA","M",28,9,36,"D",
"PSA","M",28,9,37,"D",
"PSA","M",28,9,38,"D",
"PSA","M",28,9,39,"D",
"PSA","M",28,9,40,"D",
"PSA","M",28,9,41,"D",
"PSA","M",28,9,42,"D",
"PSA","M",28,9,43,"D",
"PSA","M",28,9,44,"D",
"PSA","M",28,9,45,"D",
"PSA","M",28,9,46,"D",
"PSA","M",28,9,47,"D",
"PSA","M",28,9,48,"D",
"PSA","M",28,9,49,"D",
"PSA","M",28,9,50,"D",
"PSA","M",28,10,1,"H",
"PSA","M",28,10,2,"H",
"PSA","M",28,10,3,"H",
"PSA","M",28,10,4,"H",
"PSA","M",28,10,5,"H",
"PSA","M",28,10,6,"H",
"PSA","M",28,10,7,"H",
"PSA","M",28,10,8,"H",
"PSA","M",28,10,9,"H",
"PSA","M",28,10,10,"H",
"PSA","M",28,10,11,"H",
"PSA","M",28,10,12,"H",
"PSA","M",28,10,13,"H",
"PSA","M",28,10,14,"H",
"PSA","M",28,10,15,"H",
"PSA","M",28,10,16,"H",
"PSA","M",28,10,17,"H",
"PSA","M",28,10,18,"H",
"PSA","M",28,10,19,"H",
"PSA","M",28,10,20,"H",
"PSA","M",28,10,21,"H",
"PSA","M",28,10,22,"H",
"PSA","M",28,10,23,"H",
"PSA","M",28,10,24,"D",
"PSA","M",28,10,25,"D",
"PSA","M",28,10,26,"D",
"PSA","M",28,10,27,"D",
"PSA","M",28,10,28,"D",
"PSA","M",28,10,29,"D",
"PSA","M",28,10,30,"D",
"PSA","M",28,10,31,"D",
"PSA","M",28,10,32,"D",
"PSA","M",28,10,33,"D",
"PSA","M",28,10,34,"D",
"PSA","M",28,10,35,"D",
"PSA","M",28,10,36,"D",
"PSA","M",28,10,37,"D",
"PSA","M",28,10,38,"D",
"PSA","M",28,10,39,"D",
"PSA","M",28,10,40,"D",
"PSA","M",28,10,41,"D",
"PSA","M",28,10,42,"D",
"PSA","M",28,10,43,"D",
"PSA","M",28,10,44,"D",
"PSA","M",28,10,45,"D",
"PSA","M",28,10,46,"D",
"PSA","M",28,10,47,"D",
"PSA","M",28,10,48,"D",
"PSA","M",28,10,49,"D",
"PSA","M",28,10,50,"D",
"PST","M",20,5,1,"H",
"PST","M",20,5,2,"H",
"PST","M",20,5,3,"H",
"PST","M",20,5,4,"H",
"PST","M",20,5,5,"H",
"PST","M",20,5,6,"H",
"PST","M",20,5,7,"H",
"PST","M",20,5,8,"H",
"PST","M",20,5,9,"H",
"PST","M",20,5,10,"P","MG"
"PST","M",20,5,11,"P","MG"
"PST","M",20,5,12,"P","MG"
"PST","M",20,5,13,"P","MG"
"PST","M",20,5,14,"P","MG"
"PST","M",20,5,15,"P","MG"
"PST","M",20,5,16,"P","MG"
"PST","M",20,5,17,"P","MG"
"PST","M",20,5,18,"D",
"PST","M",20,5,19,"D",
"PST","M",20,5,20,"D",
"PST","M",20,5,21,"D",
"PST","M",20,5,22,"D",
"PST","M",20,5,23,"D",
"PST","M",20,5,24,"D",
"PST","M",20,5,25,"D",
"PST","M",20,5,26,"D",
"PST","M",20,5,27,"D",
"PST","M",20,5,28,"D",
"PST","M",20,5,29,"D",
"PST","M",20,5,30,"D",
"PST","M",20,5,31,"D",
"PST","M",20,5,32,"D",
"PST","M",20,5,33,"D",
"PST","M",20,5,34,"D",
"PST","M",20,5,35,"D",
"PST","M",20,5,36,"D",
"PST","M",20,5,37,"D",
"PST","M",20,5,38,"D",
"PST","M",20,5,39,"D",
"PST","M",20,5,40,"D",
"PST","M",20,5,41,"D",
"PST","M",20,5,42,"D",
"PST","M",20,5,43,"D",
"PST","M",20,5,44,"D",
"PST","M",20,5,45,"D",
"PST","M",20,5,46,"D",
"PST","M",20,5,47,"D",
"PST","M",20,5,48,"D",
"PST","M",20,5,49,"D",
"PST","M",20,5,50,"D",
"PST","M",20,6,1,"H",
"PST","M",20,6,2,"H",
"PST","M",20,6,3,"H",
"PST","M",20,6,4,"H",
"PST","M",20,6,5,"H",
"PST","M",20,6,6,"H",
"PST","M",20,6,7,"H",
"PST","M",20,6,8,"H",
"PST","M",20,6,9,"H",
"PST","M",20,6,10,"P","MG"
"PST","M",20,6,11,"P","MG"
"PST","M",20,6,12,"P","MG"
"PST","M",20,6,13,"P","MG"
"PST","M",20,6,14,"P","MG"
"PST","M",20,6,15,"P","MG"
"PST","M",20,6,16,"P","MG"
"PST","M",20,6,17,"P","MG"
"PST","M",20,6,18,"P","MG"
"PST","M",20,6,19,"D",
"PST","M",20,6,20,"D",
"PST","M",20,6,21,"D",
"PST","M",20,6,22,"D",
"PST","M",20,6,23,"D",
"PST","M",20,6,24,"D",
"PST","M",20,6,25,"D",
"PST","M",20,6,26,"D",
"PST","M",20,6,27,"D",
"PST","M",20,6,28,"D",
"PST","M",20,6,29,"D",
"PST","M",20,6,30,"D",
"PST","M",20,6,31,"D",
"PST","M",20,6,32,"D",
"PST","M",20,6,33,"D",
"PST","M",20,6,34,"D",
"PST","M",20,6,35,"D",
"PST","M",20,6,36,"D",
"PST","M",20,6,37,"D",
"PST","M",20,6,38,"D",
"PST","M",20,6,39,"D",
"PST","M",20,6,40,"D",
"PST","M",20,6,41,"D",
"PST","M",20,6,42,"D",
"PST","M",20,6,43,"D",
"PST","M",20,6,44,"D",
"PST","M",20,6,45,"D",
"PST","M",20,6,46,"D",
"PST","M",20,6,47,"D",
"PST","M",20,6,48,"D",
"PST","M",20,6,49,"D",
"PST","M",20,6,50,"D",
"PST","M",20,12,1,"H",
"PST","M",20,12,2,"H",
"PST","M",20,12,3,"H",
"PST","M",20,12,4,"H",
"PST","M",20,12,5,"H",
"PST","M",20,12,6,"H",
"PST","M",20,12,7,"H",
"PST","M",20,12,8,"P","MG"
"PST","M",20,12,9,"P","MG"
"PST","M",20,12,10,"P","MG"
"PST","M",20,12,11,"P","MG"
"PST","M",20,12,12,"P","MG"
"PST","M",20,12,13,"P","MG"
"PST","M",20,12,14,"D",
"PST","M",20,12,15,"D",
"PST","M",20,12,16,"D",
"PST","M",20,12,17,"D",
"PST","M",20,12,18,"D",
"PST","M",20,12,19,"D",
"PST","M",20,12,20,"D",
"PST","M",20,12,21,"D",
"PST","M",20,12,22,"D",
"PST","M",20,12,23,"D",
"PST","M",20,12,24,"D",
"PST","M",20,12,25,"D",
"PST","M",20,12,26,"D",
"PST","M",20,12,27,"D",
"PST","M",20,12,28,"D",
"PST","M",20,12,29,"D",
"PST","M",20,12,30,"D",
"PST","M",20,12,31,"D",
"PST","M",20,12,32,"D",
"PST","M",20,12,33,"D",
"PST","M",20,12,34,"D",
"PST","M",20,12,35,"D",
"PST","M",20,12,36,"D",
"PST","M",20,12,37,"D",
"PST","M",20,12,38,"D",
"PST","M",20,12,39,"D",
"PST","M",20,12,40,"D",
"PST","M",20,12,41,"D",
"PST","M",20,12,42,"D",
"PST","M",20,12,43,"D",
"PST","M",20,12,44,"D",
"PST","M",20,12,45,"D",
"PST","M",20,12,46,"D",
"PST","M",20,12,47,"D",
"PST","M",20,12,48,"D",
"PST","M",20,12,49,"D",
"PST","M",20,12,50,"D",
"PST","M",20,13,1,"H",
"PST","M",20,13,2,"H",
"PST","M",20,13,3,"H",
"PST","M",20,13,4,"H",
"PST","M",20,13,5,"H",
"PST","M",20,13,6,"H",
"PST","M",20,13,7,"H",
"PST","M",20,13,8,"H",
"PST","M",20,13,9,"H",
"PST","M",20,13,10,"H",
"PST","M",20,13,11,"H",
"PST","M",20,13,12,"H",
"PST","M",20,13,13,"P","MG"
"PST","M",20,13,14,"P","MG"
"PST","M",20,13,15,"P","MG"
"PST","M",20,13,16,"P","MG"
"PST","M",20,13,17,"D",
"PST","M",20,13,18,"D",
"PST","M",20,13,19,"D",
"PST","M",20,13,20,"D",
"PST","M",20,13,21,"D",
"PST","M",20,13,22,"D",
"PST","M",20,13,23,"D",
"PST","M",20,13,24,"D",
"PST","M",20,13,25,"D",
"PST","M",20,13,26,"D",
"PST","M",20,13,27,"D",
"PST","M",20,13,28,"D",
"PST","M",20,13,29,"D",
"PST","M",20,13,30,"D",
"PST","M",20,13,31,"D",
"PST","M",20,13,32,"D",
"PST","M",20,13,33,"D",
"PST","M",20,13,34,"D",
"PST","M",20,13,35,"D",
"PST","M",20,13,36,"D",
"PST","M",20,13,37,"D",
"PST","M",20,13,38,"D",
"PST","M",20,13,39,"D",
"PST","M",20,13,40,"D",
"PST","M",20,13,41,"D",
"PST","M",20,13,42,"D",
"PST","M",20,13,43,"D",
"PST","M",20,13,44,"D",
"PST","M",20,13,45,"D",
"PST","M",20,13,46,"D",
"PST","M",20,13,47,"D",
"PST","M",20,13,48,"D",
"PST","M",20,13,49,"D",
"PST","M",20,13,50,"D",
"PST","M",20,14,1,"H",
"PST","M",20,14,2,"H",
"PST","M",20,14,3,"H",
"PST","M",20,14,4,"H",
"PST","M",20,14,5,"P","MG"
"PST","M",20,14,6,"P","MG"
"PST","M",20,14,7,"P","MG"
"PST","M",20,14,8,"P","MG"
"PST","M",20,14,9,"P","MG"
"PST","M",20,14,10,"P","MG"
"PST","M",20,14,11,"P","MG"
"PST","M",20,14,12,"D",
"PST","M",20,14,13,"D",
"PST","M",20,14,14,"D",
"PST","M",20,14,15,"D",
"PST","M",20,14,16,"D",
"PST","M",20,14,17,"D",
"PST","M",20,14,18,"D",
"PST","M",20,14,19,"D",
"PST","M",20,14,20,"D",
"PST","M",20,14,21,"D",
"PST","M",20,14,22,"D",
"PST","M",20,14,23,"D",
"PST","M",20,14,24,"D",
"PST","M",20,14,25,"D",
"PST","M",20,14,26,"D",
"PST","M",20,14,27,"D",
"PST","M",20,14,28,"D",
"PST","M",20,14,29,"D",
"PST","M",20,14,30,"D",
"PST","M",20,14,31,"D",
"PST","M",20,14,32,"D",
"PST","M",20,14,33,"D",
"PST","M",20,14,34,"D",
"PST","M",20,14,35,"D",
"PST","M",20,14,36,"D",
"PST","M",20,14,37,"D",
"PST","M",20,14,38,"D",
"PST","M",20,14,39,"D",
"PST","M",20,14,40,"D",
"PST","M",20,14,41,"D",
"PST","M",20,14,42,"D",
"PST","M",20,14,43,"D",
"PST","M",20,14,44,"D",
"PST","M",20,14,45,"D",
"PST","M",20,14,46,"D",
"PST","M",20,14,47,"D",
"PST","M",20,14,48,"D",
"PST","M",20,14,49,"D",
"PST","M",20,14,50,"D",
"PST","M",20,15,1,"H",
"PST","M",20,15,2,"H",
"PST","M",20,15,3,"H",
"PST","M",20,15,4,"H",
"PST","M",20,15,5,"H",
"PST","M",20,15,6,"H",
"PST","M",20,15,7,"H",
"PST","M",20,15,8,"H",
"PST","M",20,15,9,"H",
"PST","M",20,15,10,"H",
"PST","M",20,15,11,"P","MG"
"PST","M",20,15,12,"P","MG"
"PST","M",20,15,13,"D",
"PST","M",20,15,14,"D",
"PST","M",20,15,15,"D",
"PST","M",20,15,16,"D",
"PST","M",20,15,17,"D",
"PST","M",20,15,18,"D",
"PST","M",20,15,19,"D",
"PST","M",20,15,20,"D",
"PST","M",20,15,21,"D",
"PST","M",20,15,22,"D",
"PST","M",20,15,23,"D",
"PST","M",20,15,24,"D",
"PST","M",20,15,25,"D",
"PST","M",20,15,26,"D",
"PST","M",20,15,27,"D",
"PST","M",20,15,28,"D",
"PST","M",20,15,29,"D",
"PST","M",20,15,30,"D",
"PST","M",20,15,31,"D",
"PST","M",20,15,32,"D",
"PST","M",20,15,33,"D",
"PST","M",20,15,34,"D",
"PST","M",20,15,35,"D",
"PST","M",20,15,36,"D",
"PST","M",20,15,37,"D",
"PST","M",20,15,38,"D",
"PST","M",20,15,39,"D",
"PST","M",20,15,40,"D",
"PST","M",20,15,41,"D",
"PST","M",20,15,42,"D",
"PST","M",20,15,43,"D",
"PST","M",20,15,44,"D",
"PST","M",20,15,45,"D",
"PST","M",20,15,46,"D",
"PST","M",20,15,47,"D",
"PST","M",20,15,48,"D",
"PST","M",20,15,49,"D",
"PST","M",20,15,50,"D",
"PST","M",20,16,1,"H",
"PST","M",20,16,2,"H",
"PST","M",20,16,3,"H",
"PST","M",20,16,4,"H",
"PST","M",20,16,5,"H",
"PST","M",20,16,6,"H",
"PST","M",20,16,7,"H",
"PST","M",20,16,8,"H",
"PST","M",20,16,9,"H",
"PST","M",20,16,10,"H",
"PST","M",20,16,11,"H",
"PST","M",20,16,12,"H",
"PST","M",20,16,13,"H",
"PST","M",20,16,14,"H",
"PST","M",20,16,15,"H",
"PST","M",20,16,16,"H",
"PST","M",20,16,17,"H",
"PST","M",20,16,18,"P","MG"
"PST","M",20,16,19,"P","MG"
"PST","M",20,16,20,"P","MG"
"PST","M",20,16,21,"P","MG"
"PST","M",20,16,22,"P","MG"
"PST","M",20,16,23,"P","MG"
"PST","M",20,16,24,"P","MG"
"PST","M",20,16,25,"P","MG"
"PST","M",20,16,26,"P","MG"
"PST","M",20,16,27,"P","MG"
"PST","M",20,16,28,"D",
"PST","M",20,16,29,"D",
"PST","M",20,16,30,"D",
"PST","M",20,16,31,"D",
"PST","M",20,16,32,"D",
"PST","M",20,16,33,"D",
"PST","M",20,16,34,"D",
"PST","M",20,16,35,"D",
"PST","M",20,16,36,"D",
"PST","M",20,16,37,"D",
"PST","M",20,16,38,"D",
"PST","M",20,16,39,"D",
"PST","M",20,16,40,"D",
"PST","M",20,16,41,"D",
"PST","M",20,16,42,"D",
"PST","M",20,16,43,"D",
"PST","M",20,16,44,"D",
"PST","M",20,16,45,"D",
"PST","M",20,16,46,"D",
"PST","M",20,16,47,"D",
"PST","M",20,16,48,"D",
"PST","M",20,16,49,"D",
"PST","M",20,16,50,"D",
"PST","M",24,5,1,"H",
"PST","M",24,5,2,"H",
"PST","M",24,5,3,"H",
"PST","M",24,5,4,"H",
"PST","M",24,5,5,"P","MG"
"PST","M",24,5,6,"P","MG"
"PST","M",24,5,7,"P","MG"
"PST","M",24,5,8,"P","MG"
"PST","M",24,5,9,"P","MG"
"PST","M",24,5,10,"P","MG"
"PST","M",24,5,11,"P","MG"
"PST","M",24,5,12,"P","MG"
"PST","M",24,5,13,"P","MG"
"PST","M",24,5,14,"P","MG"
"PST","M",24,5,15,"D",
"PST","M",24,5,16,"D",
"PST","M",24,5,17,"D",
"PST","M",24,5,18,"D",
"PST","M",24,5,19,"D",
"PST","M",24,5,20,"D",
"PST","M",24,5,21,"D",
"PST","M",24,5,22,"D",
"PST","M",24,5,23,"D",
"PST","M",24,5,24,"D",
"PST","M",24,5,25,"D",
"PST","M",24,5,26,"D",
"PST","M",24,5,27,"D",
"PST","M",24,5,28,"D",
"PST","M",24,5,29,"D",
"PST","M",24,5,30,"D",
"PST","M",24,5,31,"D",
"PST","M",24,5,32,"D",
"PST","M",24,5,33,"D",
"PST","M",24,5,34,"D",
"PST","M",24,5,35,"D",
"PST","M",24,5,36,"D",
"PST","M",24,5,37,"D",
"PST","M",24,5,38,"D",
"PST","M",24,5,39,"D",
"PST","M",24,5,40,"D",
"PST","M",24,5,41,"D",
"PST","M",24,5,42,"D",
"PST","M",24,5,43,"D",
"PST","M",24,5,44,"D",
"PST","M",24,5,45,"D",
"PST","M",24,5,46,"D",
"PST","M",24,5,47,"D",
"PST","M",24,5,48,"D",
"PST","M",24,5,49,"D",
"PST","M",24,5,50,"D",
"PST","M",24,6,1,"H",
"PST","M",24,6,2,"H",
"PST","M",24,6,3,"H",
"PST","M",24,6,4,"H",
"PST","M",24,6,5,"H",
"PST","M",24,6,6,"P","MG"
"PST","M",24,6,7,"P","MG"
"PST","M",24,6,8,"P","MG"
"PST","M",24,6,9,"P","MG"
"PST","M",24,6,10,"P","MG"
"PST","M",24,6,11,"P","MG"
"PST","M",24,6,12,"P","MG"
"PST","M",24,6,13,"P","MG"
"PST","M",24,6,14,"P","MG"
"PST","M",24,6,15,"P","MG"
"PST","M",24,6,16,"P","MG"
"PST","M",24,6,17,"P","MG"
"PST","M",24,6,18,"P","MG"
"PST","M",24,6,19,"P","MG"
"PST","M",24,6,20,"P","MG"
"PST","M",24,6,21,"P","MG"
"PST","M",24,6,22,"P","MG"
"PST","M",24,6,23,"P","MG"
"PST","M",24,6,24,"P","MG"
"PST","M",24,6,25,"P","MG"
"PST","M",24,6,26,"D",
"PST","M",24,6,27,"D",
"PST","M",24,6,28,"D",
"PST","M",24,6,29,"D",
"PST","M",24,6,30,"D",
"PST","M",24,6,31,"D",
"PST","M",24,6,32,"D",
"PST","M",24,6,33,"D",
"PST","M",24,6,34,"D",
"PST","M",24,6,35,"D",
"PST","M",24,6,36,"D",
"PST","M",24,6,37,"D",
"PST","M",24,6,38,"D",
"PST","M",24,6,39,"D",
"PST","M",24,6,40,"D",
"PST","M",24,6,41,"D",
"PST","M",24,6,42,"D",
"PST","M",24,6,43,"D",
"PST","M",24,6,44,"D",
"PST","M",24,6,45,"D",
"PST","M",24,6,46,"D",
"PST","M",24,6,47,"D",
"PST","M",24,6,48,"D",
"PST","M",24,6,49,"D",
"PST","M",24,6,50,"D",
"PST","M",24,12,1,"H",
"PST","M",24,12,2,"H",
"PST","M",24,12,3,"H",
"PST","M",24,12,4,"P","MG"
"PST","M",24,12,5,"P","MG"
"PST","M",24,12,6,"P","MG"
"PST","M",24,12,7,"P","MG"
"PST","M",24,12,8,"P","MG"
"PST","M",24,12,9,"P","MG"
"PST","M",24,12,10,"P","MG"
"PST","M",24,12,11,"P","MG"
"PST","M",24,12,12,"P","MG"
"PST","M",24,12,13,"P","MG"
"PST","M",24,12,14,"P","MG"
"PST","M",24,12,15,"P","MG"
"PST","M",24,12,16,"P","MG"
"PST","M",24,12,17,"P","MG"
"PST","M",24,12,18,"P","MG"
"PST","M",24,12,19,"P","MG"
"PST","M",24,12,20,"D",
"PST","M",24,12,21,"D",
